loan_amnt,term,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,fico_range_low,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,acc_now_delinq,mort_acc,pub_rec_bankruptcies,default_flag,credit_age_years,lti,open_credit_ratio,pd_logit,credit_score_logit,risk_grade_logit,pd_xgb_test
12000.0,36,9.0,MORTGAGE,84000.0,credit_card,12.77,0.0,710.0,1.0,10.0,0.0,0.39,34.0,0.0,3.0,0.0,0,15.000684462696784,0.14285714285714285,0.2941176384083048,0.24175870502771404,657.1530762005507,A,
6075.0,36,4.0,MORTGAGE,96000.0,credit_card,14.94,0.0,665.0,0.0,7.0,0.0,0.8490000000000001,17.0,0.0,2.0,0.0,1,14.587268993839835,0.06328125,0.4117646816609011,0.2645828319625423,651.1141773585821,A,0.24087202548980713
8050.0,36,9.0,OWN,30000.0,debt_consolidation,31.64,0.0,720.0,1.0,9.0,0.0,0.698,17.0,0.0,0.0,0.0,0,16.914442162902123,0.2683333333333333,0.5294117335640156,0.5538782066421409,589.1823587523262,D,
2200.0,36,10.0,RENT,33000.0,other,13.27,0.0,680.0,1.0,3.0,0.0,0.39,9.0,0.0,0.0,0.0,0,15.83025325119781,0.06666666666666667,0.33333329629630043,0.4767010301414593,604.6631710817206,C,
6400.0,36,6.0,RENT,35000.0,debt_consolidation,10.46,0.0,735.0,0.0,7.0,0.0,0.087,10.0,0.0,0.0,0.0,0,6.587268993839836,0.18285714285714286,0.699999930000007,0.36688542198579294,627.2800908024832,B,0.3637285530567169
14000.0,60,-1.0,MORTGAGE,43000.0,debt_consolidation,14.23,0.0,690.0,1.0,10.0,0.0,0.34299999999999997,22.0,0.0,3.0,0.0,0,26.420260095824776,0.32558139534883723,0.4545454338842984,0.5608267214925032,587.774103179642,D,0.5818275213241577
25000.0,36,10.0,MORTGAGE,70000.0,debt_consolidation,26.5,0.0,725.0,0.0,18.0,0.0,0.304,42.0,0.0,5.0,0.0,0,18.168377823408623,0.35714285714285715,0.4285714183673472,0.34185610015939427,632.7516855715947,B,0.34197571873664856
5000.0,36,10.0,MORTGAGE,95000.0,debt_consolidation,9.77,0.0,685.0,0.0,9.0,1.0,0.055999999999999994,18.0,0.0,1.0,1.0,1,15.586584531143053,0.05263157894736842,0.49999997222222375,0.2501968926245472,654.8781235088053,A,
25000.0,60,10.0,MORTGAGE,65400.0,credit_card,15.94,0.0,665.0,0.0,4.0,1.0,0.787,26.0,0.0,1.0,1.0,0,21.831622176591377,0.382262996941896,0.15384614792899431,0.6023770553165348,579.2310297048732,D,
30000.0,36,10.0,MORTGAGE,109000.0,debt_consolidation,11.6,0.0,730.0,0.0,7.0,0.0,0.721,24.0,0.0,5.0,0.0,0,40.0,0.27522935779816515,0.2916666545138894,0.2460678604177108,655.9847505077926,A,
3675.0,36,10.0,MORTGAGE,45000.0,debt_consolidation,31.95,0.0,685.0,1.0,12.0,0.0,0.7490000000000001,26.0,0.0,1.0,0.0,0,15.501711156741958,0.08166666666666667,0.4615384437869829,0.48179112213861197,603.6433868264737,C,0.5024010539054871
15000.0,60,10.0,RENT,90000.0,debt_consolidation,11.57,0.0,685.0,0.0,10.0,1.0,0.614,17.0,0.0,1.0,1.0,0,29.166324435318277,0.16666666666666666,0.588235259515573,0.6511506586746028,568.794955014155,E,
20000.0,36,6.0,RENT,114000.0,debt_consolidation,25.37,0.0,710.0,1.0,17.0,0.0,0.693,35.0,0.0,0.0,0.0,0,20.0,0.17543859649122806,0.4857142718367351,0.5366370801733942,592.6594276739911,D,
6725.0,36,10.0,MORTGAGE,75000.0,debt_consolidation,12.3,2.0,660.0,1.0,11.0,0.0,0.867,34.0,0.0,6.0,0.0,0,18.168377823408623,0.08966666666666667,0.32352940224913523,0.3294974649775003,635.5229411569525,A,0.37332212924957275
7125.0,36,10.0,MORTGAGE,34000.0,debt_consolidation,16.59,0.0,665.0,2.0,8.0,1.0,0.62,30.0,0.0,5.0,1.0,0,18.830937713894592,0.20955882352941177,0.26666665777777804,0.40156460808526595,619.9475065968747,B,
6000.0,36,10.0,RENT,35000.0,debt_consolidation,30.83,1.0,700.0,2.0,11.0,0.0,0.312,31.0,0.0,0.0,0.0,1,12.24914442162902,0.17142857142857143,0.3548386982310097,0.6168610592538218,576.1876941008095,E,0.5625057816505432
12000.0,36,10.0,MORTGAGE,62000.0,debt_consolidation,7.78,0.0,675.0,1.0,11.0,1.0,0.45,26.0,0.0,5.0,0.0,0,13.585215605749486,0.1935483870967742,0.4230769068047343,0.3053224515578431,641.1039671229103,A,
13800.0,60,8.0,MORTGAGE,42000.0,debt_consolidation,24.31,0.0,660.0,2.0,10.0,0.0,0.461,33.0,0.0,2.0,0.0,1,15.3347022587269,0.32857142857142857,0.30303029384756686,0.7016880320544641,557.2325452374299,E,
17000.0,60,0.0,RENT,50000.0,debt_consolidation,16.87,0.0,690.0,2.0,9.0,0.0,0.184,12.0,0.0,0.0,0.0,1,16.334017796030118,0.34,0.7499999375000053,0.7628786672868628,541.5736482231438,E,
3000.0,36,4.0,MORTGAGE,85000.0,debt_consolidation,18.86,0.0,760.0,0.0,10.0,0.0,0.26,54.0,0.0,0.0,0.0,0,34.502395619438744,0.03529411764705882,0.18518518175583,0.2122166039521916,665.5807852064863,A,0.1193462461233139
10775.0,36,-1.0,RENT,24000.0,credit_card,31.6,0.0,710.0,0.0,18.0,0.0,0.584,24.0,0.0,0.0,0.0,0,53.667351129363446,0.44895833333333335,0.7499999687500013,0.4926053799570539,601.479031846961,C,
9000.0,36,3.0,RENT,43000.0,debt_consolidation,33.24,0.0,715.0,0.0,8.0,0.0,0.705,12.0,0.0,0.0,0.0,0,17.916495550992472,0.20930232558139536,0.6666666111111158,0.5683691530614227,586.2399788489718,D,
11200.0,60,0.0,RENT,55000.0,debt_consolidation,23.32,0.0,690.0,1.0,9.0,1.0,0.355,13.0,0.0,0.0,0.0,0,5.66735112936345,0.20363636363636364,0.6923076390532585,0.7827265553835884,535.918663277376,E,0.7625840902328491
20000.0,36,1.0,MORTGAGE,90100.0,debt_consolidation,14.77,0.0,705.0,0.0,9.0,0.0,0.507,17.0,0.0,1.0,0.0,0,18.250513347022586,0.22197558268590456,0.5294117335640156,0.3290552252777577,635.6230617985615,A,0.23565639555454254
9000.0,36,0.0,RENT,32000.0,credit_card,14.48,1.0,675.0,0.0,4.0,0.0,0.721,8.0,0.0,0.0,0.0,0,15.000684462696784,0.28125,0.4999999375000079,0.45045215604832317,609.9421984345662,C,
25000.0,36,10.0,MORTGAGE,136300.0,credit_card,9.55,0.0,710.0,0.0,11.0,0.0,0.5379999999999999,15.0,0.0,2.0,0.0,0,20.16700889801506,0.18341892883345562,0.7333332844444478,0.24616243697493062,655.959264010855,A,
8000.0,36,4.0,RENT,74000.0,moving,27.14,1.0,675.0,0.0,11.0,0.0,0.504,22.0,0.0,2.0,0.0,0,15.501711156741958,0.10810810810810811,0.49999997727272827,0.49724876038704585,600.550253476028,D,
4000.0,36,-1.0,OWN,21900.0,debt_consolidation,7.56,0.0,695.0,0.0,7.0,0.0,0.46799999999999997,22.0,0.0,0.0,0.0,0,25.585215605749486,0.182648401826484,0.3181818037190089,0.3084911350663428,640.3591431777087,A,
10000.0,36,2.0,RENT,29880.0,debt_consolidation,23.61,0.0,695.0,0.0,9.0,0.0,0.35,10.0,0.0,0.0,0.0,0,5.66735112936345,0.33467202141900937,0.8999999100000091,0.531588891158267,593.6737959192899,D,
10000.0,60,10.0,RENT,37000.0,debt_consolidation,22.51,0.0,670.0,0.0,6.0,0.0,0.7090000000000001,21.0,0.0,0.0,0.0,1,19.668720054757017,0.2702702702702703,0.28571427210884415,0.7186546311328744,553.1101044578907,E,
3500.0,36,2.0,RENT,65000.0,other,17.85,0.0,660.0,1.0,20.0,1.0,0.18600000000000003,29.0,0.0,0.0,1.0,0,25.50034223134839,0.05384615384615385,0.689655148632581,0.5331031613229539,593.3696688594928,D,
13000.0,36,5.0,MORTGAGE,55566.0,debt_consolidation,23.86,1.0,700.0,3.0,10.0,1.0,0.284,35.0,0.0,1.0,1.0,0,16.249144421629023,0.23395601626894144,0.28571427755102063,0.5440284083646771,591.1714520888659,D,
10000.0,60,10.0,MORTGAGE,50000.0,debt_consolidation,6.87,0.0,670.0,0.0,7.0,0.0,0.42700000000000005,9.0,0.0,1.0,0.0,0,13.08145106091718,0.2,0.7777776913580343,0.5319053616582214,593.6102456128025,D,
5000.0,36,8.0,RENT,35000.0,debt_consolidation,26.2,0.0,675.0,0.0,6.0,1.0,0.46399999999999997,10.0,0.0,0.0,1.0,0,11.915126625598905,0.14285714285714285,0.599999940000006,0.5485201315901158,590.2653400795783,D,
15000.0,36,-1.0,OWN,46300.0,credit_card,28.81,1.0,665.0,0.0,6.0,0.0,0.9209999999999999,19.0,0.0,1.0,0.0,0,39.082819986310746,0.32397408207343414,0.31578945706371275,0.46812866561632765,606.3829211382707,C,0.5413926839828491
3000.0,36,3.0,RENT,24000.0,debt_consolidation,18.45,0.0,700.0,2.0,7.0,0.0,0.209,10.0,0.0,0.0,0.0,0,9.831622176591376,0.125,0.699999930000007,0.5292245850123618,594.1484133134517,D,
15000.0,36,10.0,RENT,160000.0,debt_consolidation,11.86,0.0,680.0,0.0,7.0,0.0,0.72,27.0,0.0,6.0,0.0,0,37.91649555099247,0.09375,0.2592592496570648,0.24277557919376272,656.8761098038028,A,
7950.0,36,10.0,RENT,50000.0,debt_consolidation,16.3,0.0,680.0,0.0,4.0,0.0,0.8009999999999999,18.0,0.0,0.0,0.0,0,22.754277891854894,0.159,0.2222222098765439,0.4324158244501952,613.6000691717484,C,
10000.0,36,0.0,MORTGAGE,50512.0,debt_consolidation,20.98,1.0,680.0,0.0,16.0,0.0,0.507,46.0,0.0,2.0,0.0,0,19.16769336071184,0.19797275894836872,0.34782607939508525,0.36006078636323785,628.7550162472487,B,
17000.0,36,10.0,MORTGAGE,170000.0,debt_consolidation,9.28,0.0,740.0,0.0,9.0,0.0,0.29100000000000004,23.0,0.0,4.0,0.0,0,21.08145106091718,0.1,0.39130433081285515,0.16966193582478395,679.401253988001,A,
20000.0,36,1.0,MORTGAGE,51000.0,debt_consolidation,11.15,0.0,670.0,1.0,8.0,0.0,0.768,16.0,0.0,2.0,0.0,0,13.831622176591376,0.39215686274509803,0.4999999687500019,0.41318508951548216,617.5406902284288,B,
29975.0,60,1.0,RENT,70000.0,debt_consolidation,17.9,0.0,660.0,0.0,14.0,0.0,0.431,30.0,0.0,0.0,0.0,0,12.41889117043121,0.4282142857142857,0.4666666511111116,0.7438248535685992,546.7027890521663,E,0.8293329477310181
14000.0,60,10.0,OWN,45000.0,other,6.58,0.0,785.0,0.0,15.0,0.0,0.12,31.0,0.0,1.0,0.0,0,19.419575633127995,0.3111111111111111,0.4838709521331951,0.5284243870154705,594.3089865974501,D,
12500.0,36,5.0,RENT,108000.0,debt_consolidation,19.38,0.0,690.0,0.0,12.0,0.0,0.866,25.0,0.0,0.0,0.0,0,20.334017796030118,0.11574074074074074,0.4799999808000007,0.44921325212838314,610.1924991365796,C,
9600.0,36,3.0,RENT,45000.0,vacation,2.82,0.0,785.0,0.0,10.0,0.0,0.045,26.0,0.0,0.0,0.0,0,17.248459958932237,0.21333333333333335,0.3846153698224858,0.2782757633502176,647.651527285466,A,
10000.0,36,2.0,MORTGAGE,75000.0,debt_consolidation,3.39,0.0,670.0,0.0,8.0,1.0,0.42200000000000004,13.0,0.0,0.0,1.0,0,15.501711156741958,0.13333333333333333,0.615384568047341,0.30156397568476084,641.9930699709382,A,
14000.0,36,3.0,MORTGAGE,65000.0,debt_consolidation,27.71,0.0,740.0,0.0,18.0,0.0,0.261,25.0,0.0,1.0,0.0,0,12.752908966461328,0.2153846153846154,0.7199999712000011,0.3912503618497327,622.1029706636398,B,
10200.0,36,10.0,MORTGAGE,75000.0,debt_consolidation,11.3,0.0,675.0,1.0,8.0,0.0,0.237,38.0,0.0,2.0,0.0,0,13.500342231348391,0.136,0.21052631024930765,0.2771480186344989,647.9326373014849,A,
10000.0,36,3.0,RENT,50000.0,debt_consolidation,17.45,0.0,685.0,0.0,13.0,0.0,0.42700000000000005,29.0,0.0,0.0,0.0,0,18.250513347022586,0.2,0.4482758466111777,0.4361942824915032,612.8310986754227,C,0.42187830805778503
6000.0,36,1.0,RENT,51000.0,debt_consolidation,11.67,0.0,725.0,0.0,7.0,0.0,0.496,8.0,0.0,0.0,0.0,0,11.16769336071184,0.11764705882352941,0.8749998906250137,0.4056227669562921,619.104530400146,B,
2500.0,36,2.0,OWN,38000.0,credit_card,15.57,0.0,720.0,2.0,18.0,0.0,0.141,29.0,0.0,0.0,0.0,0,10.168377823408624,0.06578947368421052,0.620689633769323,0.38670210120877196,623.0598077132659,B,0.31964603066444397
10000.0,60,2.0,RENT,37000.0,debt_consolidation,5.29,0.0,700.0,0.0,3.0,0.0,0.9490000000000001,14.0,0.0,0.0,0.0,0,38.08350444900753,0.2702702702702703,0.21428569897959293,0.6004382540468665,579.6354249672828,D,
2700.0,36,5.0,MORTGAGE,71000.0,credit_card,18.49,6.0,660.0,2.0,8.0,0.0,0.8220000000000001,19.0,0.0,3.0,0.0,0,22.754277891854894,0.038028169014084505,0.4210526094182837,0.5060059773852461,598.7987467456285,D,0.27840983867645264
20000.0,36,2.0,OWN,60000.0,debt_consolidation,16.02,0.0,665.0,1.0,16.0,0.0,0.408,26.0,0.0,0.0,0.0,0,10.420260095824778,0.3333333333333333,0.6153845917159773,0.49655892633845444,600.688225598141,D,
15000.0,36,10.0,MORTGAGE,35880.0,debt_consolidation,29.83,0.0,665.0,0.0,3.0,2.0,0.259,12.0,0.0,1.0,2.0,0,22.754277891854894,0.4180602006688963,0.2499999791666684,0.4892199444882331,602.1563452611309,C,0.46113619208335876
16000.0,36,7.0,OWN,155000.0,credit_card,20.17,0.0,740.0,0.0,12.0,0.0,0.371,24.0,0.0,4.0,0.0,0,12.167008898015059,0.1032258064516129,0.4999999791666675,0.23914088634813518,657.8697673330896,A,
12000.0,36,9.0,RENT,27000.0,other,32.13,0.0,735.0,0.0,7.0,0.0,0.299,13.0,0.0,0.0,0.0,0,14.001368925393566,0.4444444444444444,0.5384614970414233,0.583052385563856,583.2341775785322,D,0.425958514213562
18000.0,36,2.0,MORTGAGE,65000.0,home_improvement,17.76,1.0,710.0,3.0,13.0,0.0,0.305,29.0,0.0,1.0,0.0,0,12.082135523613964,0.27692307692307694,0.4482758466111777,0.5298501652760026,594.0228590816778,D,
14400.0,36,10.0,RENT,157000.0,credit_card,12.05,0.0,675.0,0.0,10.0,1.0,0.336,30.0,0.0,5.0,0.0,0,29.418206707734427,0.09171974522292993,0.33333332222222256,0.23520316019969584,658.958028875549,A,0.23978884518146515
7625.0,36,4.0,MORTGAGE,103000.0,home_improvement,14.92,0.0,675.0,2.0,6.0,1.0,0.84,35.0,0.0,6.0,1.0,0,19.16769336071184,0.07402912621359223,0.1714285665306124,0.3491397919718113,631.1411246436012,B,
20000.0,36,4.0,RENT,53000.0,credit_card,26.2,0.0,705.0,1.0,9.0,0.0,0.66,18.0,0.0,0.0,0.0,0,11.75359342915811,0.37735849056603776,0.49999997222222375,0.559503614981845,588.0426124987841,D,
20000.0,36,10.0,MORTGAGE,102000.0,debt_consolidation,15.21,0.0,685.0,1.0,16.0,0.0,0.893,36.0,0.0,4.0,0.0,0,27.000684462696782,0.19607843137254902,0.44444443209876583,0.34821577284426175,631.3445621334475,B,
14400.0,36,3.0,RENT,56000.0,debt_consolidation,22.67,2.0,665.0,0.0,16.0,0.0,0.779,30.0,0.0,0.0,0.0,0,20.829568788501028,0.2571428571428571,0.5333333155555561,0.5876684339743328,582.2832448272926,D,
4000.0,36,2.0,RENT,55000.0,debt_consolidation,10.86,0.0,665.0,0.0,8.0,0.0,0.493,13.0,0.0,0.0,0.0,0,6.335386721423682,0.07272727272727272,0.615384568047341,0.40920609309499745,618.3624156540211,B,
20000.0,60,7.0,MORTGAGE,90000.0,debt_consolidation,24.01,0.0,670.0,0.0,8.0,0.0,0.792,18.0,0.0,1.0,0.0,0,18.001368925393567,0.2222222222222222,0.4444444197530878,0.6516293769924939,568.6895480794827,E,
15000.0,60,2.0,OWN,48000.0,debt_consolidation,12.75,0.0,665.0,1.0,16.0,1.0,0.455,32.0,0.0,2.0,1.0,1,33.91649555099247,0.3125,0.49999998437500054,0.6609258191782484,566.6288648758872,E,
10000.0,60,6.0,MORTGAGE,35000.0,debt_consolidation,5.9,0.0,705.0,0.0,6.0,0.0,0.595,9.0,0.0,1.0,0.0,0,17.50034223134839,0.2857142857142857,0.6666665925926009,0.524550752858943,595.085897654721,D,
23000.0,36,2.0,RENT,86000.0,credit_card,14.41,0.0,760.0,0.0,12.0,0.0,0.354,35.0,0.0,0.0,0.0,0,20.914442162902123,0.26744186046511625,0.3428571330612248,0.3373538037838577,633.7554482278737,B,0.1284768134355545
20800.0,36,3.0,RENT,95000.0,debt_consolidation,9.51,0.0,760.0,0.0,13.0,0.0,0.247,21.0,0.0,3.0,0.0,0,27.419575633127995,0.21894736842105264,0.6190475895691624,0.3030998447236928,641.6289939742417,A,
17000.0,60,10.0,OWN,53000.0,debt_consolidation,17.35,0.0,700.0,0.0,8.0,1.0,0.606,11.0,0.0,0.0,1.0,0,25.831622176591377,0.32075471698113206,0.7272726611570308,0.6960055944549698,558.582580005618,E,
28000.0,36,10.0,MORTGAGE,110000.0,debt_consolidation,18.43,0.0,680.0,0.0,20.0,0.0,0.509,33.0,0.0,1.0,0.0,0,20.999315537303218,0.2545454545454545,0.6060605876951337,0.3852990370823467,623.3558078952041,B,
10000.0,36,10.0,RENT,42680.0,debt_consolidation,6.55,0.0,680.0,0.0,4.0,0.0,0.503,7.0,0.0,0.0,0.0,0,15.83025325119781,0.23430178069353327,0.57142848979593,0.39429118427673054,621.4654842879548,B,
9500.0,36,10.0,RENT,51000.0,credit_card,6.47,0.0,690.0,0.0,7.0,1.0,0.491,12.0,0.0,0.0,1.0,0,17.585215605749486,0.18627450980392157,0.5833332847222263,0.36875977946957933,626.8770530171347,B,
22050.0,36,10.0,MORTGAGE,75000.0,debt_consolidation,29.3,0.0,685.0,1.0,16.0,0.0,0.657,44.0,0.0,5.0,0.0,0,22.250513347022586,0.294,0.36363635537190103,0.4245276075511725,615.2107108250075,C,0.49127113819122314
19200.0,36,1.0,MORTGAGE,85000.0,debt_consolidation,20.09,0.0,760.0,3.0,11.0,0.0,0.493,30.0,0.0,5.0,0.0,0,22.083504449007528,0.22588235294117648,0.36666665444444485,0.3883572802095371,622.7111289820888,B,0.13534578680992126
8400.0,36,7.0,MORTGAGE,74000.0,credit_card,34.77,0.0,695.0,0.0,15.0,0.0,0.7390000000000001,29.0,0.0,0.0,0.0,0,14.669404517453799,0.11351351351351352,0.5172413614744358,0.41881231991822293,616.382541916918,C,
20850.0,36,0.0,RENT,105000.0,debt_consolidation,18.85,0.0,680.0,0.0,9.0,0.0,0.785,23.0,0.0,1.0,0.0,0,18.915811088295687,0.19857142857142857,0.39130433081285515,0.4582733114893334,608.3647926704261,C,
25000.0,60,-1.0,MORTGAGE,78000.0,debt_consolidation,32.98,2.0,670.0,0.0,13.0,0.0,0.69,24.0,0.0,3.0,0.0,1,23.419575633127995,0.32051282051282054,0.5416666440972231,0.7407931027713492,547.4952600513868,E,
6400.0,36,3.0,RENT,50000.0,debt_consolidation,31.25,0.0,750.0,1.0,10.0,0.0,0.182,30.0,0.0,0.0,0.0,0,21.333333333333332,0.128,0.33333332222222256,0.4827514890905475,603.4510715928722,C,0.342682421207428
16000.0,36,3.0,MORTGAGE,90000.0,debt_consolidation,14.56,0.0,730.0,2.0,13.0,0.0,0.20600000000000002,33.0,0.0,3.0,0.0,0,21.418206707734427,0.17777777777777778,0.3939393820018369,0.31629366854765195,638.5428686287224,A,0.28319108486175537
6600.0,36,7.0,MORTGAGE,36000.0,credit_card,26.97,0.0,720.0,1.0,8.0,0.0,0.5329999999999999,19.0,0.0,2.0,0.0,0,19.249828884325805,0.18333333333333332,0.4210526094182837,0.3633801172995343,628.036165276381,B,0.3294026255607605
8500.0,36,1.0,RENT,95000.0,credit_card,19.86,0.0,670.0,0.0,18.0,1.0,0.184,38.0,0.0,2.0,1.0,1,14.001368925393566,0.08947368421052632,0.4736841980609422,0.36122314107794806,628.5029651560799,B,
6000.0,36,1.0,MORTGAGE,35000.0,credit_card,13.44,0.0,740.0,4.0,7.0,0.0,0.151,23.0,0.0,3.0,0.0,0,14.08350444900753,0.17142857142857143,0.3043478128544429,0.3493419650409344,631.0966463639309,B,0.24319897592067719
15000.0,36,10.0,RENT,60000.0,debt_consolidation,21.06,0.0,670.0,0.0,12.0,0.0,0.8190000000000001,24.0,0.0,2.0,0.0,0,22.083504449007528,0.25,0.4999999791666675,0.486472734274456,602.7061135185255,C,
35000.0,36,7.0,MORTGAGE,200000.0,credit_card,12.68,0.0,700.0,1.0,14.0,0.0,0.51,44.0,0.0,3.0,0.0,1,16.334017796030118,0.175,0.3181818109504134,0.2503041197359866,654.8495486909669,A,0.357103556394577
21825.0,36,3.0,MORTGAGE,43672.0,debt_consolidation,16.41,0.0,675.0,0.0,7.0,0.0,0.608,26.0,0.0,4.0,0.0,1,16.999315537303218,0.4997481223667338,0.26923075887574005,0.34339699656693584,632.4096188508618,B,0.4140893816947937
3000.0,36,8.0,RENT,10000.0,wedding,9.24,1.0,675.0,1.0,19.0,0.0,0.349,32.0,0.0,0.0,0.0,0,17.831622176591377,0.3,0.5937499814453131,0.4898542882976363,602.0294209035767,C,
16000.0,36,10.0,OWN,50000.0,credit_card,18.67,0.0,705.0,1.0,20.0,0.0,0.5489999999999999,31.0,0.0,2.0,0.0,0,12.58590006844627,0.32,0.6451612695109268,0.42373126190346944,615.3737336533122,C,
24000.0,60,10.0,MORTGAGE,104200.0,debt_consolidation,30.25,0.0,680.0,2.0,18.0,0.0,0.9640000000000001,32.0,0.0,4.0,0.0,0,20.66803559206023,0.23032629558541268,0.5624999824218756,0.7474677343513881,545.7423942856353,E,0.6178767681121826
6000.0,36,3.0,MORTGAGE,50000.0,debt_consolidation,5.38,0.0,700.0,0.0,6.0,0.0,0.502,19.0,0.0,3.0,0.0,0,22.33538672142368,0.12,0.31578945706371275,0.21909561301246863,663.5472247438225,A,0.24974465370178223
14000.0,60,3.0,MORTGAGE,60000.0,credit_card,25.84,0.0,710.0,0.0,6.0,0.0,0.588,25.0,0.0,0.0,0.0,1,15.586584531143053,0.23333333333333334,0.23999999040000036,0.5794434254366948,583.9755490016787,D,
22500.0,60,2.0,MORTGAGE,130000.0,home_improvement,7.8,0.0,800.0,0.0,7.0,0.0,0.231,32.0,0.0,3.0,0.0,0,22.587268993839835,0.17307692307692307,0.21874999316406274,0.37216442404168715,626.1471276866271,B,0.09557104110717773
7800.0,36,0.0,OWN,103000.0,major_purchase,21.23,0.0,705.0,0.0,16.0,0.0,0.7190000000000001,26.0,0.0,0.0,0.0,1,15.419575633127995,0.07572815533980583,0.6153845917159773,0.40221322232681017,619.8125889745357,B,
8000.0,36,2.0,MORTGAGE,70000.0,debt_consolidation,10.56,0.0,670.0,0.0,14.0,0.0,0.609,35.0,0.0,1.0,0.0,0,14.669404517453799,0.11428571428571428,0.39999998857142893,0.29389937051946974,643.8260165203642,A,
15000.0,36,1.0,MORTGAGE,137000.0,credit_card,21.31,0.0,660.0,1.0,13.0,0.0,0.8029999999999999,41.0,0.0,3.0,0.0,0,19.586584531143053,0.10948905109489052,0.31707316299821553,0.3073242946719233,640.6329203744598,A,0.4442594349384308
10000.0,36,0.0,RENT,36000.0,debt_consolidation,22.13,0.0,665.0,0.0,11.0,0.0,0.616,18.0,0.0,0.0,0.0,0,13.66735112936345,0.2777777777777778,0.6111110771604957,0.5282108071343778,594.3518400286468,D,0.6229760646820068
11000.0,36,1.0,RENT,70000.0,credit_card,10.13,0.0,705.0,1.0,5.0,0.0,0.7,7.0,0.0,0.0,0.0,0,22.250513347022586,0.15714285714285714,0.7142856122449125,0.4038280661546039,619.4769948258968,B,
16000.0,60,5.0,MORTGAGE,82500.0,other,12.77,1.0,735.0,1.0,9.0,0.0,0.08,22.0,0.0,6.0,0.0,0,14.420260095824778,0.19393939393939394,0.4090908904958686,0.5156661787979956,596.8657383194819,D,
8975.0,36,2.0,MORTGAGE,24000.0,debt_consolidation,22.65,0.0,675.0,0.0,7.0,0.0,0.742,24.0,0.0,1.0,0.0,1,18.6694045174538,0.37395833333333334,0.2916666545138894,0.40221416951464395,619.8123920030777,B,
35000.0,36,10.0,MORTGAGE,120000.0,debt_consolidation,21.98,0.0,685.0,1.0,10.0,0.0,0.966,17.0,0.0,1.0,0.0,1,24.501026694045173,0.2916666666666667,0.588235259515573,0.5042319523724393,599.1535893134924,D,
20000.0,36,5.0,MORTGAGE,72000.0,debt_consolidation,21.88,0.0,710.0,1.0,13.0,0.0,0.364,21.0,0.0,1.0,0.0,0,17.166324435318277,0.2777777777777778,0.6190475895691624,0.42610152823371417,614.8887427579087,C,
9000.0,36,2.0,RENT,65000.0,credit_card,21.87,0.0,670.0,3.0,17.0,0.0,0.606,22.0,0.0,0.0,0.0,0,10.669404517453799,0.13846153846153847,0.7727272376033073,0.6062872346684463,578.4133881527773,E,
5000.0,36,4.0,RENT,45000.0,debt_consolidation,16.59,1.0,690.0,0.0,7.0,1.0,0.491,15.0,0.0,0.0,1.0,0,11.249828884325805,0.1111111111111111,0.46666663555555765,0.4915661500407101,601.6869299920455,C,
16700.0,36,5.0,MORTGAGE,86000.0,credit_card,10.73,0.0,660.0,0.0,27.0,0.0,0.607,43.0,0.0,5.0,0.0,0,11.419575633127995,0.1941860465116279,0.6279069621416986,0.2584899130622257,652.6916046378341,A,
18000.0,36,7.0,MORTGAGE,72000.0,debt_consolidation,6.87,0.0,685.0,0.0,5.0,0.0,0.861,6.0,0.0,0.0,0.0,0,18.587268993839835,0.25,0.8333331944444675,0.35876974495720376,629.0353900443567,B,0.3829594850540161
7000.0,36,2.0,RENT,27664.0,debt_consolidation,22.56,5.0,665.0,1.0,6.0,0.0,0.289,19.0,0.0,0.0,0.0,0,18.33538672142368,0.25303643724696356,0.31578945706371275,0.6404532988463426,571.1333934743036,E,0.6826327443122864
19600.0,36,10.0,RENT,90000.0,other,31.21,0.0,670.0,0.0,24.0,2.0,0.498,32.0,0.0,3.0,0.0,0,30.830937713894592,0.21777777777777776,0.7499999765625008,0.6314243820444241,573.083385205937,E,
9450.0,36,10.0,MORTGAGE,21000.0,credit_card,20.29,0.0,680.0,0.0,6.0,1.0,0.887,11.0,0.0,1.0,1.0,0,19.50171115674196,0.45,0.5454544958677732,0.4148034522573485,617.2071485413359,B,
14825.0,60,10.0,MORTGAGE,65000.0,major_purchase,1.27,0.0,705.0,1.0,5.0,0.0,0.226,19.0,0.0,3.0,0.0,0,10.830937713894592,0.22807692307692307,0.26315788088642733,0.4507589809398537,609.8802286765311,C,
12000.0,60,9.0,OWN,60000.0,debt_consolidation,14.89,0.0,710.0,0.0,15.0,0.0,0.523,35.0,0.0,0.0,0.0,1,23.000684462696782,0.2,0.428571416326531,0.5934464121830888,581.0884414428357,D,0.5275431275367737
6500.0,36,2.0,MORTGAGE,110000.0,wedding,18.97,2.0,660.0,0.0,15.0,2.0,0.402,40.0,0.0,3.0,1.0,0,32.99931553730322,0.05909090909090909,0.3749999906250003,0.3609465825071482,628.562903492216,B,0.24843722581863403
5600.0,36,2.0,MORTGAGE,67279.0,debt_consolidation,19.16,0.0,730.0,1.0,9.0,0.0,0.79,18.0,0.0,4.0,0.0,0,18.6694045174538,0.08323548209693961,0.49999997222222375,0.3283897274057582,635.7738562219095,A,
